"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Situaciones de discriminación. Le interrogue o detenga la policía sin razón alguna","PM9_4_6","Alfanumérico",1,"2
"
"Situaciones de discriminación. Le interrogue o detenga la policía sin razón alguna","PM9_4_6","Alfanumérico",1,"8
"
"Causas de la discriminación (detenciones). Por ser persona indígena","PM9_5_6_1","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por ser persona indígena","PM9_5_6_1","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por ser persona indígena","PM9_5_6_1","Alfanumérico",1,"9
"
"Causas de la discriminación (detenciones). Por ser persona afrodescendiente","PM9_5_6_2","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por ser persona afrodescendiente","PM9_5_6_2","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por ser persona afrodescendiente","PM9_5_6_2","Alfanumérico",1,"9
"
"Causas de la discriminación (detenciones). Por ser persona con discapacidad","PM9_5_6_3","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por ser persona con discapacidad","PM9_5_6_3","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por ser persona con discapacidad","PM9_5_6_3","Alfanumérico",1,"9
"
"Causas de la discriminación (detenciones). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_6_4","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_6_4","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por nacer en el extranjero o cambiar lugar de residencia","PM9_5_6_4","Alfanumérico",1,"9
"
"Causas de la discriminación (detenciones). Por su religión","PM9_5_6_5","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por su religión","PM9_5_6_5","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por su religión","PM9_5_6_5","Alfanumérico",1,"9
"
"Causas de la discriminación (detenciones). Por su edad","PM9_5_6_6","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por su edad","PM9_5_6_6","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por su edad","PM9_5_6_6","Alfanumérico",1,"9
"
"Causas de la discriminación (detenciones). Por ser mujer","PM9_5_6_7","Alfanumérico",1,"1
"
"Causas de la discriminación (detenciones). Por ser mujer","PM9_5_6_7","Alfanumérico",1,"2
"
"Causas de la discriminación (detenciones). Por ser mujer","PM9_5_6_7","Alfanumérico",1,"9
"
